# w_1 w_2 VF 
9.597659975786378084e+00 4.870647483824940949e+00 -9.212723402306455256e-01
8.677610643464053197e+00 9.713382576452342931e+00 -7.192695626872593451e+00
1.922720472567813532e+00 7.357687482628193720e+00 -3.421193344169298101e+00
1.611617070341285318e+00 2.517105235211777980e+00 1.602067872299810958e+00
6.909149015209926858e+00 6.996148316796311661e+00 -2.528908685431817460e+00
2.727384776043844106e-01 5.443200149210031258e-01 1.519823421258461593e-01
5.736491365416093835e+00 2.780971689327345509e+00 7.352489470504206537e-01
3.631378647339468468e+00 7.799281945705381247e+00 -3.966660281177611935e+00
5.343666547314988691e+00 6.348405578664996440e+00 -1.640533530386166561e+00
5.255157011817147783e+00 5.660191045802145382e+00 -8.675049198791402461e-01
5.755367123047363087e+00 3.682926685042833270e+00 5.380101969931256889e-01
4.631496981806575874e+00 5.209562016984360611e+00 -3.858289729105326415e-01
4.268402126356816595e+00 4.694920924152103936e+00 1.108509666519221781e-01
5.666315692118823577e+00 1.046780702693935083e+00 -7.393117236206325771e-01
1.752724714179334731e+00 1.155784885693913022e+00 9.778822527732682346e-01
2.202753530793431835e+00 4.276420790089970225e+00 4.910048600286227583e-01
5.459819470193154167e+00 9.585823022394217574e+00 -7.132558208773845720e+00
4.554675415870807598e+00 9.017421732662404210e+00 -6.129460369236769068e+00
8.734613369696720753e+00 5.026069518014258719e+00 -7.662345572607609512e-01
2.641234462866897559e+00 5.537863176785903896e+00 -8.042929250514152528e-01
7.035077205872543260e+00 7.334197027574212768e+00 -2.989856651751326311e+00
4.307904787102307509e+00 8.226162949563189386e+00 -4.676043767482044089e+00
2.522390205319720913e+00 1.519534594834947239e+00 1.073508370318448257e+00
3.591366668037351939e+00 6.645660418033211059e+00 -2.137377327075229871e+00
4.331302815710479592e+00 1.653274481989186473e+00 6.426904273685050129e-01
6.683196505288682587e+00 6.277731496411654177e+00 -1.653855081880466926e+00
7.435655345720394216e+00 9.043779444164041337e+00 -5.934660671395251441e+00
9.050801894289541849e+00 1.472425528047529797e+00 -1.465972101432273078e+00
4.597974816275453236e+00 3.226399977096296112e+00 9.442882506409642218e-01
5.879551942026483680e+00 5.773995445550898609e+00 -1.036171143641697157e+00
6.978462169157873873e+00 3.478084616299947918e+00 3.697900434490275501e-01
2.447560053172176620e+00 5.084328904966537443e-01 -4.202468246221560122e-01
8.153589910817162334e+00 5.396954516291540216e+00 -9.668046946171688916e-01
7.426006472570274575e+00 6.959223776426189723e+00 -2.506117532844656992e+00
3.523104409531269798e+00 7.799166197832283487e+00 -3.973950386745856989e+00
6.401833073335930990e+00 6.333395370923184053e+00 -1.684460582444446075e+00
2.467285088880950550e+00 3.026277527618138397e+00 1.371525924652813089e+00
9.595054042084740331e+00 2.652020150891274408e+00 -6.673081943299639107e-01
6.160007114158339014e-02 2.560736506102454513e-01 -3.763812113320472719e-01
4.530458092876952669e+00 5.695034989491258415e+00 -8.840514897601696731e-01
9.026932097985982395e+00 9.028835405911461720e+00 -5.963779330137187529e+00
9.357193779178412996e+00 6.656904431283134915e-01 -3.580854766187259841e+00
9.824015919041704237e+00 1.953759662093478067e+00 -1.604399557341823268e+00
4.342948659947724721e+00 4.735753846877379658e+00 6.825062434654505239e-02
1.716881933002026406e+00 1.800790872117902008e+00 1.495982198975978505e+00
2.845670222485026990e+00 1.380409112530541771e+00 8.136242243926954387e-01
7.646152917940584715e+00 4.947060593059618760e+00 -5.313216692302393795e-01
4.969907465906616473e+00 4.964384228090756856e+00 -1.951117430580797674e-01
9.688115419144219587e+00 6.289807539156651472e+00 -2.050007598358208227e+00
3.619110292046798794e+00 7.861892434628900972e+00 -4.078877309220844793e+00
9.748225194725623766e+00 4.725193187379487902e+00 -9.083043430000561358e-01
8.325028524440195810e+00 9.004463455885366230e+00 -5.862767759477721441e+00
7.471268269569393272e-01 8.869582234562405354e-01 7.596473925514128922e-01
9.444720824557663263e+00 6.227244933643528491e+00 -1.923568949685433793e+00
4.412979697738466101e+00 8.180464346989648305e+00 -4.578931309748442757e+00
4.439549435096874497e+00 4.985878508751616423e+00 -1.615705064032244564e-01
3.830028797422827314e+00 4.314305673375714356e+00 4.682197865331527709e-01
9.474990987019488387e+00 2.545808581134664905e+00 -6.206581844016927363e-01
7.732603672709121412e+00 4.704370724900237555e+00 -3.660208056680875899e-01
4.258026794149907701e+00 4.220886759543897249e+00 4.837459739064779995e-01
2.753479065623810396e+00 1.326316592727891930e+00 7.820169498445448397e-01
9.687649288215641974e+00 2.596690411832792478e+00 -7.923486622748914243e-01
2.238201497538160556e+00 3.560293458598482008e+00 1.094429721240883779e+00
5.587613923428590645e+00 6.654382072904937218e+00 -2.027542445808650839e+00
7.386003003924306753e+00 8.377719923172902483e+00 -4.700342747033575463e+00
4.116559344699878054e+00 4.750923612822111508e+00 7.701450970489354120e-02
8.153506639474871420e+00 5.734825282630074739e+00 -1.268622333882378328e+00
8.586522607297485621e+00 9.824332208705090608e+00 -7.394569960772061634e+00
2.724274050407067715e+00 4.923950415231775679e+00 -1.103085653157922508e-01
4.735218298489835220e+00 1.684522328801909330e+00 5.449488407466542839e-01
3.141986144826547811e+00 7.753407922422694831e+00 -3.913688684580849397e+00
3.731219522228027774e+00 3.321022376036910501e-02 -2.063531455234626222e+00
3.961534706224248747e+00 2.727801964819641434e+00 1.171539023984221828e+00
4.652373359975256584e+00 2.152736686569752145e+00 8.959488217951712130e-01
9.180241838788525399e+00 7.859197664502761249e+00 -3.953753185109237123e+00
7.783339017223988243e+00 8.677673943954646418e+00 -5.244664486381227064e+00
9.623660091314159004e+00 1.548094188741780675e-01 -5.443968360079454172e+00
7.670683488189115273e+00 8.047925587569526584e+00 -4.113322444609368134e+00
5.173597389687649262e+00 5.531834737076591679e+00 -7.337867979658785345e-01
8.644134760140541607e-01 7.561360694494840828e+00 -4.482988392119297671e+00
4.397745987969194026e+00 7.562891853594913449e+00 -3.484511373098941434e+00
4.990373081936493982e+00 2.010047728742833772e+00 7.265648212051001309e-01
8.234808349753935275e+00 2.940546163235947308e+00 1.840209029614907621e-01
1.452895595490873770e+00 4.914411477945451523e+00 -1.941248923540133120e-01
7.916274310012816784e+00 5.431898663342975553e+00 -9.682187114376592518e-01
1.405868174792805680e+00 8.516824916674187174e-01 6.719471876276639222e-01
7.445478088336230371e+00 5.450194857855031882e-01 -2.411762196687051940e+00
2.390787716631202375e+00 4.886733614418860228e+00 -8.635615545790820136e-02
2.249443489898045545e+00 1.489748181022376494e+00 1.142971595050765288e+00
4.690250786234813063e+00 6.849341582344843360e+00 -2.340753263328226197e+00
7.594592126927469877e+00 3.216451183278299819e+00 2.978859462309610961e-01
1.196875688606051202e+00 3.112858131591787370e+00 1.295036488678304565e+00
2.570952756913091886e+00 1.356873577386715768e-01 -1.255940314265901137e+00
1.195452345302843167e-01 4.334746425193312547e+00 -4.692278376314806820e-01
1.560346081020157927e+00 6.227689614572518906e+00 -1.946040479349905539e+00
5.067954920994154067e-02 7.948827168090465634e+00 -6.360058637685144234e+00
9.016389514680888340e+00 2.521024507143623250e+00 -2.640941919526103021e-01
2.383261863303760553e+00 6.555901886906461584e+00 -2.140131547232160258e+00
8.182859887461017001e-01 1.168142208368684765e+00 1.100379145937038672e+00
2.500404238083331343e+00 6.255451625752571410e+00 -1.712471255334095943e+00
7.136415088259583150e+00 9.782441846305763633e+00 -7.351052205660382199e+00
7.629324861887500475e+00 2.745955521167482427e-01 -3.153058766270989466e+00
8.566396239675707847e+00 2.630635639168370510e+00 2.634513494558454738e-02
6.943765291964433040e+00 4.400242367195739135e+00 -3.781123307999401106e-02
2.966038752671963152e+00 7.430890622313461868e+00 -3.382941970019603062e+00
4.805379063117100280e+00 5.575660627769224220e+00 -7.594210853567364694e-01
1.011359972522130279e+00 2.560979776643202310e+00 1.527779749943873000e+00
7.340387293734660368e+00 2.107553001791524772e-02 -3.717745252302849579e+00
5.839236750780567142e+00 7.576168587853764791e+00 -3.387072702054867435e+00
3.732140356858428820e+00 9.052418743202522933e+00 -6.315679581835867751e+00
6.345960439399341624e+00 5.987447555116413689e+00 -1.306970984791407275e+00
6.154128350685123677e-02 7.428156464044942453e+00 -5.395322012831458736e+00
3.515526186683366028e+00 3.739995725191285647e+00 9.174966106656921028e-01
7.736946257551909234e+00 1.525814399552617884e+00 -6.203562802402320386e-01
8.243377641444300519e-01 3.136559927562970085e+00 1.150999451521782291e+00
4.351503453321979187e+00 8.184924511984959850e+00 -4.594686455558987248e+00
9.677372410182533358e+00 3.052411883550365523e+00 -5.706053063040616991e-01
7.351332078867889308e+00 8.627175012336302018e+00 -5.158635558560492385e+00
3.539237808998692447e+00 4.122018774874114833e+00 6.455027799820509671e-01
7.224992126768857048e+00 5.471669668003885434e+00 -9.215291989967244746e-01
9.093805377621833941e+00 8.397260382882578256e+00 -4.843707316438669253e+00
4.462303998885082557e+00 6.233009701789335111e+00 -1.526174515369350004e+00
5.573981926803540432e+00 3.945500817317083797e+00 4.418721232796070097e-01
7.407454582015286171e+00 7.314990144836453823e+00 -2.968913567019628275e+00
3.761480397350982052e+00 8.634541739413114314e+00 -5.509406812256203878e+00
2.159058576760044978e+00 6.971745057690586833e+00 -2.779572476749310184e+00
4.518502878595065830e+00 5.515760520648544940e+00 -6.899050668580475332e-01
8.362197314284927074e+00 9.165093205342573768e+00 -6.162877655937338162e+00
6.688682406962402904e-01 4.686629536063138701e+00 -3.651620016898977639e-01
8.809102009969786096e+00 8.798081164731732073e+00 -5.520334855886178005e+00
1.689827897642833365e+00 9.419882211455673726e+00 -7.466537051484921861e+00
2.569641874028755879e+00 3.106551407621063632e+00 1.336804326623676431e+00
8.602503149288299733e-01 9.111944812023310192e+00 -7.531534513225780714e+00
4.707811527453101164e+00 1.628853459589026054e+00 4.967048304388281821e-01
4.028909590261877227e+00 8.883375320666626607e+00 -5.948816433665344405e+00
7.475290810589261703e+00 4.012860307909979163e+00 7.750146440230132328e-02
8.261977379165379887e+00 5.760377981567206263e+00 -1.303807524382138538e+00
1.291115554135110477e+00 9.358994756924840175e+00 -7.595445528277197766e+00
1.098719816185134590e+00 6.586715271874610700e+00 -2.785474467556925404e+00
2.761531414549533991e+00 6.740460252769596927e+00 -2.347097843419762242e+00
5.888290558535415720e+00 8.417078223792399116e-01 -1.236482076230460692e+00
1.836996649748576793e+00 5.377323373404667706e+00 -6.843395194737258436e-01
2.960695016617884145e-01 5.511268542158455297e+00 -1.960682422039100814e+00
2.542790244128081412e-01 8.917101478307209561e+00 -8.060344423516655255e+00
4.638359223875937687e+00 1.430397049456630709e+00 2.838091547600907205e-01
3.738297674950294414e-01 8.518655777698050713e+00 -6.975183042115533638e+00
2.454667780769156149e+00 3.896304783227412027e+00 8.397255229065176962e-01
3.561781330194673689e+00 8.801326282111029187e+00 -5.849550661514514971e+00
5.558769536813134238e+00 4.747814334263917857e+00 -9.161526313983081593e-02
6.461621126563505957e-01 5.665939224546447051e+00 -1.793537399731578219e+00
3.164373409424572348e+00 1.118992245123114682e+00 3.415879114763793467e-01
3.558990988380360765e+00 8.964875930094628131e+00 -6.167335194419139910e+00
6.876107623548683101e+00 1.835333593616357506e+00 -4.261752939783214345e-02
3.545336114716592935e+00 1.551895356834027018e+00 7.858572608092782019e-01
1.553763492486457620e+00 6.940408016208290398e+00 -2.972257808200085449e+00
3.544988705251300054e+00 1.453695082302766561e+00 6.754038830986228703e-01
5.675440980472743036e+00 5.012874299347892304e+00 -3.185108861653151990e-01
8.523503992368441473e+00 8.401957231517975799e+00 -4.779150531627239573e+00
2.129762872329475698e+00 8.767556037589731011e-01 4.165223923046124099e-01
8.535377757785751474e-01 2.140287490555815797e+00 1.553813334438016724e+00
8.559129690049261940e-01 5.524937664387034708e+00 -1.353730878327043641e+00
3.664599392028522029e+00 5.995474917074340659e+00 -1.268140881438741374e+00
6.582831334562847303e+00 9.135489940090478100e+00 -6.155561723280699837e+00
5.353665200865079576e+00 8.518036853813539366e+00 -5.094012441695669580e+00
1.481427592735196530e+00 4.030617129103718499e-01 -1.301745813107135774e-01
7.127927761942667750e+00 6.574827141965676525e+00 -2.029653685516679573e+00
4.814973728897713912e+00 6.669267199823674552e+00 -2.080093422322535801e+00
7.376361712359478240e+00 2.821570880870862830e-01 -3.039899710682222533e+00
8.170640481516434406e+00 1.820756302199918242e+00 -3.898472648579645039e-01
6.976067257078133466e+00 4.674272330332651659e-01 -2.459311775630341756e+00
6.362937053975574742e+00 9.779646078757719962e+00 -7.409578037215398538e+00
1.081857220755957583e+00 7.870598946652075378e-01 6.311310342280176400e-01
5.789277837364661394e+00 6.488579669126669280e+00 -1.819338957429865289e+00
1.681583581585831100e+00 2.479944967930530986e+00 1.601754469331352126e+00
4.599712461787148321e+00 5.822754526635175232e+00 -1.026641480391846883e+00
4.777649413225182329e+00 3.496277932464267213e+00 8.081383919343334554e-01
3.127903736475110552e+00 1.210970074697996779e+00 4.919419452780839919e-01
1.081599075063170767e+00 8.275162272012211773e+00 -5.502355228411035526e+00
2.735917935659762268e+00 4.634680933479804033e+00 1.838198824552801369e-01
3.247558110214364024e+00 4.668430185720539249e+00 1.746146089863014339e-01
7.538055931350553962e+00 3.254248530869882305e+00 3.035122264409420012e-01
5.997529759496963209e+00 4.975236834189106894e+00 -3.286163378506916644e-01
9.726409579710093567e+00 8.946724300981477640e+00 -5.921452944050544787e+00
8.237822576375618766e+00 4.067341284353585884e+00 -8.966436435003011240e-02
9.329966318064000674e+00 8.294490288233122399e+00 -4.707131341914648104e+00
3.287061747788490695e+00 6.677580824841824914e+00 -2.208622342091986823e+00
7.350097119809705148e+00 6.471347582336036908e+00 -1.933539065532388079e+00
9.528070659474318305e+00 8.629719180764007902e+00 -5.327804531319999981e+00
7.332286190945066728e+00 4.997636223044195525e+00 -5.272850677138212205e-01
8.717669755816617183e+00 7.593102058052870085e+00 -3.467218391131611455e+00
1.586706995911054907e+00 1.403766765332717048e+00 1.283408566261639905e+00
3.499988530685222088e+00 1.496482748717592459e+00 7.389296679757517694e-01
6.562602396423299567e+00 5.220489642246500805e-01 -2.203536281595008361e+00
9.664401422115499685e+00 4.825976852633111491e+00 -9.240760097745823742e-01
4.986391907429290615e-01 7.503292925791824608e+00 -4.857226902269760060e+00
8.327098425978721963e+00 9.018762565698507316e+00 -5.889397846884095955e+00
7.890694756378823449e+00 1.524940608807320519e+00 -6.675551161170023562e-01
6.810295255604938092e+00 2.625740163672805050e+00 4.367004872765374301e-01
7.570069568499139478e+00 7.854503452349690384e+00 -3.785815423238092947e+00
9.737988153992530371e+00 8.120738808149383203e+00 -4.502532750950196672e+00
7.165684363314857919e+00 9.824062291179281203e+00 -7.428160334937276232e+00
5.474763607456768710e+00 1.032124395643206904e+00 -6.854543574154394747e-01
9.061842160351879727e+00 8.642303819636509843e-01 -2.712150374543854880e+00
5.726656929958812370e+00 6.874274226401376531e+00 -2.324835291248747993e+00
6.292669998027021983e+00 2.235088432544515946e+00 4.349526994628813981e-01
5.402042129436035012e+00 9.900458994672542090e+00 -7.747764757485130716e+00
6.425092063469408643e+00 8.390018612933176634e-01 -1.455743721220644105e+00
4.144558316007374010e+00 4.145499343848594087e+00 5.550146794412267326e-01
2.568089907131186678e+00 4.466237673971710009e+00 3.368636921513807891e-01
1.455165369265585262e+00 1.518681487895817694e+00 1.398657408193683338e+00
6.245688486294868724e+00 2.014167717071881025e+00 3.092702393187192200e-01
6.300838214091503353e+00 4.210267459080529129e+00 1.779502447461691617e-01
1.842357753530653675e+00 8.311983074543048744e+00 -5.083244842244313944e+00
1.024844679344295129e+00 6.737741478265223627e+00 -3.074477284215392459e+00
5.841738002450892253e+00 1.930555020708023095e+00 3.847926361486297964e-01
8.507327820311255451e+00 7.406398517690089278e+00 -3.170301061938518572e+00
4.907869484231251356e+00 6.270855143828174327e+00 -1.555625327397139657e+00
3.141135633425486073e+00 7.180004758317282132e+00 -2.974924307898620057e+00
4.104013658056518743e+00 8.912182342640402766e+00 -5.992590973502958107e+00
7.626275201970145190e+00 4.123898156806333759e+00 -2.865243935959327359e-03
6.084616728156206023e+00 8.875832027362294596e+00 -5.699786158162170935e+00
3.268505256641246692e+00 5.862261994115441688e+00 -1.129130273591728795e+00
2.522929519115214347e+00 3.346538197955330585e+00 1.232463070191441190e+00
2.658592862492642261e+00 6.642867688215758015e+00 -2.219528059824371624e+00
3.001882387902124361e+00 6.309214038364710397e+00 -1.720266179298052478e+00
8.902930453813534539e-01 4.567358059338985088e-01 9.766028227750034318e-02
4.951253404038664208e+00 7.395364606127786011e+00 -3.157326733926312912e+00
6.519199526775936171e+00 9.186908151358986530e+00 -6.258741856203416276e+00
7.303810185841830283e+00 7.127021135544374886e+00 -2.713869931874798525e+00
2.704741077796983362e+00 5.599376236178372324e+00 -8.700461407424899818e-01
4.103475519900677604e+00 2.827797559612870160e+00 1.133123608888125133e+00
3.238094509984489999e+00 8.695030104672786919e+00 -5.668409979087302375e+00
2.295957600798686493e-01 7.776011064817660134e+00 -5.736537669552491892e+00
3.819204184173611072e+00 9.209342063687993019e+00 -6.608402341487819243e+00
1.456310778125720073e+00 1.370977783672841399e+00 1.285063483635893178e+00
4.881205338113709047e+00 3.094023784595006266e+00 9.148216330213454484e-01
9.347466354456635429e+00 2.380499732338724250e+00 -6.211170543683710576e-01
7.513658127402808695e+00 7.299460058889066794e+00 -2.951325907837601292e+00
8.832846078572332615e+00 4.109766318501023363e+00 -2.556933667510765673e-01
5.031606609516654061e+00 8.193225902269420047e+00 -4.529507814208047378e+00
1.357667982748572921e+00 8.601005048638620920e+00 -5.918047098559329200e+00
2.837041065271101559e+00 8.664792099395254965e+00 -5.632888970780188131e+00
5.123981707652204065e+00 2.639943855745134460e+00 8.929196589160692810e-01
8.580447853791339341e+00 7.373239052508749225e+00 -3.131639466970229435e+00
4.890960138812691760e+00 2.505178291062087226e+00 9.378213561139983057e-01
7.496232043297657910e+00 1.633493752859493497e+00 -4.162772945128399016e-01
9.791783787971453989e+00 9.847796828287670223e+00 -7.518207289511339653e+00
8.518645438923901025e+00 7.693712988835777367e+00 -3.596047630882823753e+00
4.258052392133288011e-01 4.058092280950998720e+00 1.191211099503544091e-01
9.709237266443929926e+00 3.895749804714425224e+00 -5.816438450710865737e-01
2.084241013861785508e+00 2.226988510108447006e+00 1.536052147275766444e+00
6.435368968781833843e+00 8.020242879513030942e+00 -4.096921605290846813e+00
3.549409136597445169e+00 1.745962445538868923e-01 -1.659230735036546278e+00
8.585446486679085609e+00 9.338967329069546297e-01 -2.093693283502945590e+00
4.392289727140642697e+00 4.121707137530902010e+00 5.317067318828758715e-01
9.217734236440792372e+00 5.220708730535542408e+00 -1.021388898487204600e+00
8.741158667513238001e+00 2.737548195506070314e+00 -2.041392342653303160e-02
7.268784425019168438e+00 4.465042671967756505e+00 -1.317318823421391727e-01
4.536557847902065177e+00 7.848191166631183435e+00 -3.965368859353477049e+00
2.548983504209923812e+00 3.103339084574964879e+00 1.339322844054548156e+00
5.108155529066030986e+00 9.800951239325703668e+00 -7.591178849572317588e+00
9.677718410830976836e+00 9.361405324719221710e+00 -6.644971613306553948e+00
7.096550200413028975e+00 6.755208999507756218e+00 -2.238197638187559235e+00
4.501705605285438061e+00 7.996173085191428775e+00 -4.233318501617761243e+00
8.226839154960789102e+00 6.917101004635116901e+00 -2.507363452226856637e+00
9.183861020422432020e+00 2.195670954653143880e+00 -6.319848095299693824e-01
7.597334357560876938e+00 7.761867531816976751e+00 -3.636608552536928940e+00
1.419608947734768645e+00 6.300570859799847767e+00 -2.128919118549676526e+00
1.104823233854541842e+00 6.954468245728911313e+00 -3.319390364689754236e+00
4.397443518013714581e+00 3.917940556438372912e+00 6.631362375337612747e-01
7.171541195956556702e-01 7.775409010089394002e+00 -5.017526749754326332e+00
7.556910584085758664e+00 1.720883947731437047e+00 -3.243854612810554983e-01
6.549653692259507665e+00 3.538071614626896011e+00 4.392008695285749553e-01
6.760097568656485478e+00 5.471996604322138857e+00 -8.629804104566591860e-01
3.259487567180310741e+00 1.180840636225469975e+00 4.016832795459759353e-01
1.851291084181557522e+00 2.367362594837461864e-01 -6.308330824831518413e-01
1.421469741219352434e+00 9.109484918519221708e+00 -6.959977629943752575e+00
2.158269212005058169e+00 2.320933307694953207e+00 1.528310889494603586e+00
2.164534929148594244e+00 3.558291968593517041e+00 1.091779262758789670e+00
2.296444141639420788e+00 3.714769888707869505e+00 9.809867992298659800e-01
1.238472944519899421e+00 1.233852652636144187e+00 1.187415011343544435e+00
9.367180834471739992e-01 2.359078186048146009e+00 1.557800088776273739e+00
1.291496355348353609e+00 4.567790730771923435e+00 1.146727720042672871e-01
9.753644694156104578e+00 1.113345285928018201e-02 -6.091981894336642611e+00
4.816595895210815215e+00 1.764480138211809823e+00 5.939908787840959548e-01
5.755332299037649868e+00 2.215424343949492503e+00 5.974238783819583176e-01
7.729172637405015145e+00 2.426025520452782303e+00 1.726956170750764130e-01
5.601014712212839086e+00 4.851308128077332249e+00 -1.781302492599952103e-01
3.690916192119402695e+00 5.637396392892560226e-02 -1.991566199692899275e+00
3.411035229052576501e+00 7.044186708190833812e+00 -2.742726694210434246e+00
1.172879640459836503e+00 3.005596758107261568e+00 1.356970947701482189e+00
1.373893723167490810e-01 5.110594154818612900e+00 -1.514248645282352257e+00
7.976597969769639862e-01 7.478125795283903976e+00 -4.428150508785622108e+00
5.211061417073771018e+00 6.221923828331560102e+00 -1.488117159926334310e+00
4.918921078076142983e+00 5.704075772047700887e+00 -8.975434919120761634e-01
4.633538397459491698e+00 9.530482379845400587e+00 -7.121663843514399517e+00
1.782546361466702312e+00 3.156919604723628647e-01 -4.352184974122810246e-01
6.000066334792100164e+00 8.198097548914823562e+00 -4.443258280400188553e+00
5.376237368275067041e+00 4.893552324492616457e+00 -1.837555159581842901e-01
3.341265531623451412e+00 5.692798358938863323e+00 -9.208491877652722479e-01
8.278044620464434900e+00 2.025219465419386911e+00 -2.234253318747523309e-01
9.662806244925445043e+00 2.627930696650378817e+00 -7.473079442279431106e-01
8.964158327402476090e+00 4.297943018585758779e+00 -3.836979164043459178e-01
9.646464979937741546e+00 5.611409793568560289e+00 -1.444365268340336073e+00
5.977907868686268777e+00 1.125968259385598413e+00 -7.232657071435841800e-01
4.338251687087156805e-01 2.642252627022787070e+00 1.222776423208413732e+00
4.801200139947618517e+00 4.316676759988040402e-02 -2.543250033399091947e+00
3.357447560703098466e-01 3.707028252671660695e+00 3.901283459272217868e-01
1.703125586091482679e+00 8.865427734058398457e+00 -6.273847928037868726e+00
2.587717568148009128e+00 9.143019934347785593e+00 -6.638946296996438790e+00
4.906919333482520074e+00 5.191573700264927815e+00 -3.900223065866175176e-01
1.966315298170556281e+00 8.915335565157239017e+00 -6.283361034351402807e+00
7.952230269582695854e+00 1.181840475362711418e+00 -1.242720003356227565e+00
5.917247294946035296e+00 5.579400501595528361e+00 -8.512454207520949723e-01
5.627843064538740059e+00 1.902724390842049251e+00 4.379945789696630953e-01
7.277427140877885670e+00 7.706051859604459153e+00 -3.542611217009836722e+00
3.982439139738264799e+00 4.269579352615380685e+00 4.860888819675874828e-01
3.636556163129642805e+00 3.463017251473301972e+00 1.051616446813566697e+00
2.024200464614942963e+00 1.022894000442896800e+00 6.905783567344752072e-01
8.073545449430465482e+00 2.953345653069640697e+00 2.207226277096179246e-01
7.419548540858333041e+00 7.523521295903406347e+00 -3.266004398465158332e+00
3.445298704413441104e+00 7.018865841767277125e+00 -2.700804747873918998e+00
6.508490516240517998e+00 4.610606902337102575e+00 -1.156281506409886362e-01
1.653914743008325194e+00 6.192686691309291724e+00 -1.852572065312417138e+00
3.875292873225144041e-01 3.685444257097453491e+00 4.496850911527854322e-01
3.635881150583382126e+00 3.920323787371022828e+00 7.832551305182260393e-01
2.468796731074982986e+00 7.410007390891690804e+00 -3.387274887296372938e+00
4.850626547434377933e+00 3.414397346931381971e+00 8.255269224755448221e-01
6.252506691310916187e-01 7.966988806334618367e+00 -5.481880443985575724e+00
6.813192844746551735e+00 1.687414917856473462e+00 -1.863458229927363874e-01
8.703885962957409461e+00 1.863600789570666105e+00 -6.121484627947229029e-01
1.586308540237033604e+00 8.658481419221699227e+00 -5.893311841879041779e+00
4.222092631654402517e+00 1.047731147371003368e+00 -1.494485193397867562e-01
6.526443646886050942e-01 6.991734425037976486e+00 -3.853437872487122107e+00
6.942901416514560609e+00 1.675774680266411965e-01 -3.189543666085230100e+00
3.372655013742454244e+00 2.795077860228024402e+00 1.299323456012642097e+00
6.148940013665410653e+00 4.252057047809413959e+00 1.755226785317045568e-01
3.153996063490484669e+00 2.967979780627816755e+00 1.309917122358454478e+00
3.371745819436741343e+00 8.419864607768136722e+00 -5.127857919433155942e+00
3.226471348401922956e+00 2.694033805291279116e+00 1.337115696165708911e+00
6.265744257202541689e+00 9.689075589449261727e+00 -7.245270680170508015e+00
8.230605513406816343e+00 1.028516416718749799e-01 -3.954658774076962757e+00
4.065529340838504702e+00 1.790109440860050194e+00 8.405444339150545119e-01
4.338954840331504803e-01 8.697915242669065350e+00 -7.266087325639093208e+00
1.193916588287566416e+00 8.513081436869358143e+00 -5.870451034395957279e+00
2.754620625470719286e+00 8.250700387010860837e+00 -4.827806077199058521e+00
7.832989605869000727e+00 9.805413971824489039e+00 -7.360855252016337502e+00
3.868148342174918319e+00 1.327816729980584087e+00 4.096166815143060802e-01
2.576015660153072040e-03 4.059904986976879293e+00 -2.718992753652873517e-01
1.745770105252021587e+00 5.792921225256694839e+00 -1.257598092430272985e+00
4.669689591451263055e+00 2.790922326821390964e+00 1.005053445463998330e+00
6.365695473388490733e+00 6.723609604533758777e+00 -2.146238035755233753e+00
6.515388419502688322e+00 8.605654566570756003e+00 -5.156038784887643445e+00
5.862683973749000188e+00 7.207005817336709974e+00 -2.806741652078928340e+00
2.796044197216768001e+00 6.361619637151845197e-01 -3.529110339004564167e-01
6.758184377245307850e+00 4.597263276597081116e+00 -1.415628894465061904e-01
7.947460126868739927e+00 1.735527954734335632e+00 -4.113843253580871107e-01
9.483744086927131889e+00 4.985320504160430488e+00 -9.465351756662148119e-01
1.114727943059128812e+00 7.697359143837585460e-01 6.014986601658147691e-01
3.661715637158178716e+00 1.530035183807465282e+00 7.265034024603647111e-01
4.711085060497282484e+00 5.248339983446444812e+00 -4.283281230600568534e-01
9.461775582636718918e-01 6.236396828002006565e+00 -2.396207034005785275e+00
2.822975872974669453e+00 4.692255594562747767e+00 1.315203274134528755e-01
7.769667655167323161e+00 7.938813752657461364e+00 -3.931006376515144396e+00
4.059056940884944176e+00 9.290907211949750888e+00 -6.731151511776262808e+00
3.789594183629070301e+00 3.753384053756803063e-01 -1.317602979950608599e+00
4.476675950649963376e+00 5.282856133783973007e+00 -4.485361617989855887e-01
2.107848526610970108e+00 2.966232101515314801e-01 -6.500146578764560701e-01
8.175598949704998120e+00 4.387672236076509691e+00 -2.419120790436881663e-01
7.834005968459035962e+00 2.364463412437131318e+00 1.261903643608075498e-01
3.405883005681542008e-01 4.732581484140088612e+00 -7.336574217770266415e-01
1.420533043758241298e+00 9.021501328847548962e+00 -6.770428345422262240e+00
9.215277964797859767e+00 3.637686256610821456e+00 -2.517917170189338805e-01
2.568690172145609907e+00 7.640543788576203532e+00 -3.750882220454515803e+00
3.281151974977928987e+00 5.586729849229184808e+00 -8.011702102376165868e-01
3.758142082870866929e+00 2.624561953847946771e+00 1.219955884851513517e+00
1.310507482680022262e+00 9.423467072001583844e+00 -7.714856166043320584e+00
7.356895439064871312e+00 9.023028430875985606e+00 -5.898352431366221893e+00
5.217031747941415887e+00 4.475079727941736252e+00 1.574550513178092359e-01
2.249569929039053839e+00 4.322499059074278449e-01 -4.583491301164048792e-01
7.331567465196839883e+00 4.005124916201856067e+00 1.081526592606660842e-01
