# w_1 w_2 w_3 w_4 VF 
7.113810567880511915e-01 7.950139062822553226e-01 3.806452738982921136e-01 5.804018740153987777e-01 -6.513370742963582316e+00
3.321105712394841203e-01 3.705769050622279570e-01 1.699316719387107266e-01 6.137089815213765398e-01 -4.276474726460422815e+00
4.462283110744529879e-01 8.940669299467770559e-01 7.675175444929167520e-03 1.608456181407815488e-01 -8.978869438912626677e+00
2.520471426397991044e-01 8.136079643258097294e-01 6.316108739287692453e-01 7.837039753527210717e-01 3.857421605379354190e-01
1.898558100554734868e-02 4.279934142684705956e-01 1.789790035194535889e-01 7.108820471706621680e-01 -3.052777458551334533e+00
1.243544012819559064e-01 5.660478520568048566e-01 6.506184243041764070e-02 6.641101989767846936e-01 -4.519798776619113667e+00
2.114066112559153110e-01 8.225966140028598828e-01 4.339438733584323749e-01 7.425374251141390047e-01 -5.615720478606167632e-01
5.162376948461129267e-01 5.688170839042320237e-01 3.507579879284149493e-01 3.866947691166469081e-01 -5.050492049497018243e+00
2.403899532674859674e-01 8.262765946245484994e-01 5.228880449333901392e-01 5.731338397191798606e-01 -4.829625247339368599e-01
2.926987336582504984e-01 5.562572928270174133e-01 3.044203153911566595e-01 7.678689853442967062e-01 -1.210327505906919399e+00
2.697098094161774484e-01 7.955133320780822803e-01 8.074952453086288173e-01 8.530359006075761696e-01 3.413537006198890111e-01
6.495921221151568226e-01 8.751770949070539762e-01 7.092697528031125520e-01 8.552944628557984652e-01 -2.700235065487115449e+00
1.238095302382093560e-01 1.418132285932832415e-01 4.687850012908370556e-01 6.851688906089870024e-01 -1.422011914010377964e+00
7.609417709792196116e-02 4.841500454827633582e-01 5.301801002593929946e-01 5.951300637532331850e-01 5.935828218259864286e-02
4.058583258631757174e-01 6.552058953510506711e-01 2.714714660223349063e-01 5.748620491396936316e-01 -2.528474735875073875e+00
3.157017529169614534e-01 9.865148031995091271e-01 6.774260647725873774e-01 8.386320755144273109e-01 -5.141369759582961052e-01
2.552965887680365142e-01 9.091729964185525370e-01 2.760857977841291166e-01 9.244638505102259485e-01 -2.845116610571396976e+00
2.375679915393352215e-01 3.222239010890894373e-01 2.430336608608587023e-01 6.199005420260799148e-01 -2.341282890959641705e+00
1.463918915052034135e-02 4.434072448222124430e-01 3.341841058784261742e-02 6.119890540477995744e-01 -4.812398645143902698e+00
2.603327942985319068e-02 1.915050358543884668e-01 3.138245517940493889e-01 5.873518364303667028e-01 -1.688284220751869569e+00
1.255564393951653646e-01 4.955660105727276443e-01 1.570826303702839988e-01 7.848416379239945284e-01 -3.209376032263046241e+00
3.095743554920366014e-01 4.434974671559245851e-01 2.507544708530482554e-03 3.415742717203228418e-01 -6.662091029869815273e+00
4.267636730778152643e-01 9.800385666573191434e-01 8.863376455356720973e-02 2.490845108630866944e-01 -7.544945811607712827e+00
2.174621181308092621e-01 6.017863997031625001e-01 4.208956012925407775e-01 5.286848462874957910e-01 -1.676994651342642584e-01
9.086620388127933379e-02 5.432438366330073487e-01 8.001599549023780122e-01 8.684574755716262251e-01 4.963503700273559360e-01
4.322582484447803908e-01 5.540139556015036826e-01 2.018932077384249721e-02 5.021140270268440453e-01 -6.618953425651101341e+00
2.143247135658510050e-01 2.919292563201096313e-01 4.365428630954509281e-01 5.376475593170667588e-01 -5.067989083682196139e-01
7.801422967916207263e-01 8.496452194800192537e-01 3.225500015357708472e-01 6.707922106643371407e-01 -8.491867068442738642e+00
5.223857524327443214e-01 5.346915129088997132e-01 2.353685658332156094e-01 8.865649855128395762e-01 -6.216345561291648281e+00
4.826081659664031576e-01 8.259025438731916191e-01 3.951077018612911274e-01 4.570206419768484962e-01 -3.429089385784878985e+00
4.054225928487109609e-01 5.929641721644012264e-01 1.710956525652165550e-01 3.707393110761421084e-01 -4.458018285338086528e+00
1.699859237191761185e-01 4.689307078204810186e-01 5.175399860915413930e-02 2.708180599661594856e-01 -5.892850997363703769e+00
5.928139572010246994e-01 7.563253091069120915e-01 1.419544386873715092e-01 9.432354083176505144e-01 -8.297577442854477070e+00
4.952635272810686912e-02 8.034929288128779268e-01 1.147400000160383182e-01 2.018274146907597377e-01 -7.373297219266008895e+00
6.517543056951299318e-01 7.772502700289555255e-01 3.723563500145575245e-01 7.912936615638839211e-01 -5.541563202118370057e+00
1.253384452738623422e-01 7.759398450290800886e-01 1.419856532867098953e-01 5.818594103711932641e-01 -4.181964174408124180e+00
2.805460711013939012e-01 9.561017087904974954e-01 1.096195325277256188e-01 3.109629379156888529e-01 -6.083534180835437510e+00
3.617986718100791865e-01 3.679364796405881766e-01 3.749716379433645774e-01 4.700271002119551511e-01 -2.906705293383796018e+00
1.986135938666328815e-01 7.266996963088475647e-01 3.870616899448969805e-01 3.874822969553792795e-01 -2.196813506690199702e+00
3.682797573041555750e-01 9.054854388401889498e-01 7.049732423258870950e-01 8.992009217554945977e-01 -2.575595889799746629e-01
5.541510844676545977e-01 6.725835055329315582e-01 3.501766295941031309e-02 5.467653721171057413e-01 -8.426436544022822162e+00
7.961818514453922885e-03 6.568379969655944173e-01 4.681670477356533050e-02 1.984221196068370885e-01 -7.920862877389625467e+00
1.034073055753149950e-01 5.537945413350485735e-01 5.424283154535004536e-01 6.317676083208293436e-01 2.266567913410693080e-01
1.191078930578535894e-01 9.855874954759460405e-01 2.105843679343929239e-03 6.062171265586571156e-01 -6.908326960693814911e+00
1.852219004441724159e-01 6.147771874109183576e-01 9.766076511827924064e-03 9.712224677759407898e-01 -5.743993379456023618e+00
2.305080678920860826e-01 9.399495199619001262e-01 2.037327079819261921e-01 2.694529200738191022e-01 -5.816372931085910025e+00
3.363396283460671765e-01 5.787963201570660576e-01 3.809653486862382005e-02 5.045877755225273154e-01 -5.118256663820490715e+00
1.914330110886849623e-01 9.626711699652812371e-01 6.866628450713188059e-01 7.428990267736202968e-01 -7.358162800706313789e-01
2.185752402392985780e-02 6.193059664237127171e-01 6.572812865611745714e-01 7.892246089655612362e-01 -2.183379816366386450e-01
5.135864726965844174e-01 7.731443008936700334e-01 2.766074389367701447e-01 3.719845362910062514e-01 -5.019404429674638735e+00
5.541771677189003542e-01 6.848262893849264010e-01 1.242736780616325309e-01 6.589050089092136631e-01 -7.085272008223471474e+00
1.520329754917408294e-01 2.932836961618620619e-01 6.192844652850485465e-01 7.853547243146372647e-01 5.978427122924525605e-01
2.199105509810395376e-01 2.507497931510837552e-01 7.413484776250109931e-01 9.252650474737147412e-01 -9.749992321301608200e-01
4.816128993913065814e-01 9.071709838110137980e-01 4.676145491550456196e-02 7.190544762195355544e-01 -7.144245918363084868e+00
1.570369598800044064e-01 7.296629357765596069e-01 2.436864614496264334e-02 4.299242961880326286e-01 -5.369729436441263104e+00
1.913916396044117174e-01 3.614628872091926737e-01 4.115050960041383502e-03 1.825207904811020909e-01 -8.532564557429674679e+00
2.893405544929348316e-01 9.119914187151635376e-01 2.865358439297817084e-01 5.242993257723566058e-01 -2.975163023041973887e+00
6.378819581755378332e-01 7.966622441890425232e-01 1.822366349256123730e-01 8.639124938911592055e-01 -8.217061910557633908e+00
6.032739078814277622e-01 8.300349089517553569e-01 9.248459415411276474e-01 9.548814916831753763e-01 -2.372421655545048580e+00
3.440075212246316433e-02 9.585218567224312869e-01 3.171250572271540058e-01 8.091867591655734770e-01 -3.268312524988425949e+00
1.560978218071927270e-01 4.407657854593576285e-01 3.109153942632958967e-01 8.879475596638716217e-01 -1.382188743717934543e+00
3.318731105924788843e-02 7.121802014975119333e-01 3.360207625425775668e-01 6.233267181007082769e-01 -2.174794484509066095e+00
5.720091444441202100e-01 7.991123636339005909e-01 6.732249941288455108e-01 8.875493292968930081e-01 -1.862838171457463332e+00
3.595690646448200800e-01 8.389651627173718706e-01 9.365254302988755553e-02 6.992079989914820048e-01 -5.017987730486526132e+00
1.547392331091128337e-01 8.645109201879246363e-01 1.161011541825429927e-01 7.361612884473596186e-01 -4.674408145057151742e+00
1.904008295143908847e-01 8.845915127825755286e-01 6.689794645643984961e-01 7.865444058945464390e-01 -1.969616530571958180e-01
2.095081644145166400e-01 6.171049428569899131e-01 3.924641931062223810e-01 7.632426871962578740e-01 -1.837950298381816339e-01
4.685570516410147990e-01 6.188671956626448090e-01 5.971923602035993789e-02 7.453429316445417951e-01 -6.931220621728835241e+00
3.045005560238150943e-01 3.101364185453729938e-01 3.633094638931073095e-01 5.861533578241014952e-01 -1.960005396113432496e+00
3.875959557803099753e-01 4.439766729064543171e-01 2.682534305759785853e-02 4.193491429694469197e-01 -6.780285182561955892e+00
1.332847634171205609e-01 5.321437563888953282e-01 4.178514218407116537e-02 8.093246180226731923e-01 -4.989293428818799114e+00
8.427372163080829037e-02 5.906734916786504641e-01 1.994718434427520670e-01 8.778613247787285800e-01 -3.068037164674274564e+00
8.048962773935496307e-01 9.282885487942686975e-01 6.102142420480052287e-01 6.576486563336957358e-01 -6.368840961874186135e+00
1.145776754527218916e-01 5.223328985326465279e-01 4.959642455126985205e-01 7.820995270555919365e-01 2.123670360314005023e-01
4.522321789445872264e-01 6.542461219338421285e-01 6.078477674479012549e-01 8.171149373758269663e-01 -5.176116974821614036e-01
7.785337130020775209e-01 9.899373230483777819e-01 4.043261436371514694e-01 7.156562647287258994e-01 -7.633153812089064516e+00
5.728140595101065546e-01 9.606343544764164299e-01 5.849155984349917459e-01 6.683132075383655391e-01 -2.619253315675544869e+00
3.474548741817494735e-01 6.557539657527746702e-01 1.811003556193523101e-02 7.148024424286618661e-01 -5.896786262979334836e+00
4.493878212866624922e-01 7.741587986667003429e-01 4.887135224584163683e-03 8.077476047153812067e-01 -7.378313501665468621e+00
6.258899574679749334e-02 7.773750654847434438e-01 5.454574647148809075e-02 8.244883225344239452e-01 -5.507563883917905301e+00
3.334163975322778639e-01 4.020902552901708393e-01 3.622836292371905409e-01 9.894174479243547093e-01 -2.871947832118523891e+00
6.961642079491359159e-01 7.613658875043886054e-01 6.107311981907910248e-01 9.072890618842797128e-01 -4.291433824809042008e+00
3.065241226685369025e-01 5.958442333453403128e-01 2.998715423309987749e-01 4.385269321651483754e-01 -1.929103044347735718e+00
6.304965780498433814e-02 7.881358995211107388e-01 1.178914646702742541e-01 6.355981825743959313e-01 -5.103550277857381801e+00
5.384759154541273185e-01 9.380145210067031281e-01 1.525747735981639874e-01 7.740551142533554918e-01 -6.562004474302115753e+00
5.442536352946203415e-01 7.813423591159727177e-01 1.221435138630612982e-01 5.015583594179475746e-01 -6.750729741524994054e+00
6.107382289722906865e-01 6.337672643731103728e-01 1.924836967286613909e-01 2.869655397618274817e-01 -8.551248196233823151e+00
4.698303975781067260e-02 5.231558952008904528e-01 2.564495243139446323e-01 4.199427668152494464e-01 -2.510322914315482379e+00
9.857373655584517058e-02 3.151650099841927788e-01 9.776494088472800423e-03 4.704228460492159702e-01 -5.037567993461907534e+00
2.457590173697715985e-01 4.917290419082197550e-01 1.066890084532545468e-01 6.639389118663008293e-01 -3.841895384217382414e+00
3.576040502992359205e-01 8.258284788366739848e-01 6.130799939145289423e-01 8.138156594128973520e-01 1.520612963999834477e-01
1.774696751166932318e-01 3.654098345537096226e-01 2.111202567907496108e-01 9.379215226332473510e-01 -3.355703721397320649e+00
2.644219253143614279e-01 9.669568733477539313e-01 3.919958025369068566e-01 7.002395575527138316e-01 -1.816501119554972732e+00
8.063598542857963736e-02 4.443033357265256389e-01 7.433117705631445693e-01 7.598919786731292980e-01 5.202622139408656921e-01
5.671297768812458839e-01 7.308453721717629303e-01 1.101898780560415791e-01 6.527731455167388175e-01 -7.505991510226538210e+00
5.112648150962690874e-01 8.519063960321238138e-01 9.906304051634411134e-02 4.245832821051993000e-01 -6.657902642577299801e+00
1.491594937656277875e-01 8.450798052088359658e-01 2.634761405924219702e-01 5.696088973965616198e-01 -2.875461205169836276e+00
2.941559605678837341e-01 5.088728456526884214e-01 5.215159163652702823e-01 6.909203024108321323e-01 6.690682728297030479e-01
1.237847448624306290e-01 4.600849595246315205e-01 2.416255817725805333e-01 2.786746079181141034e-01 -3.769118571759259240e+00
1.794208469494383562e-01 4.270839098428430569e-01 7.004856092334319287e-03 7.359853630989320328e-01 -5.541204536411997950e+00
4.091092755580806317e-01 6.127651423121838192e-01 2.832064494635436191e-01 6.383505474558581749e-01 -2.413926180986594616e+00
6.755558566380961416e-01 7.693868404537319572e-01 2.081590797401681459e-01 5.702106986383410625e-01 -7.986096102278219533e+00
2.976805079153276301e-01 3.851675753357601817e-01 8.744657541207441487e-02 6.794121533479824393e-01 -5.193838999508487930e+00
6.326723559766787019e-01 7.037208558713156092e-01 7.739470848811704773e-01 8.293476528181881191e-01 -2.459978375083155200e+00
2.850222591435708219e-01 6.488752628629271824e-01 4.362596921474732325e-01 6.343851096106308818e-01 1.537538140941006048e-01
6.749718984948599454e-01 8.806126410595287446e-01 1.418672283874746198e-01 5.920763828051640587e-01 -8.984713354029866039e+00
4.303464962265832194e-01 6.673571864712219970e-01 1.949213417770609136e-01 3.429636600060422813e-01 -4.548272255945947862e+00
3.966420494133302693e-02 9.480805911460880031e-01 5.668886253289582428e-02 3.316060006469336852e-01 -7.298766349456665026e+00
5.436647986803900823e-01 7.703855248461254357e-01 1.081177393118920860e-01 6.713491403557971804e-01 -7.094753158894755884e+00
4.785753418037339002e-02 9.118906915691040727e-01 2.030264867499185014e-02 3.245156891688386613e-01 -7.424199276541175507e+00
8.118609369697712963e-02 2.800845993176223070e-01 1.521298938726759475e-01 6.907115866966416773e-01 -3.330309706417247995e+00
1.073594568264148869e-01 3.259945765239455895e-01 9.095967800310600718e-03 7.801950619248967378e-01 -5.649313265405099926e+00
2.230448942969300019e-01 2.605439352294897093e-01 4.847317851376473780e-02 6.170496626785745287e-01 -6.050700369511050170e+00
1.036471455679837256e-01 4.181959825143143905e-01 1.529509549305938139e-02 2.291042975779809254e-01 -7.148885589508525484e+00
1.360658518344182166e-01 8.358539082031964940e-01 1.482156659103125440e-01 1.981703089602670498e-01 -6.771160602142375140e+00
2.784502592395716736e-01 8.047033150389437672e-01 4.012361769343175122e-01 4.170568506438156464e-01 -2.235479381616018557e+00
1.767129528678129946e-01 9.788877217543806575e-01 2.998869326190206630e-01 3.792864140786595395e-01 -4.720001913322485976e+00
2.988514893533735298e-02 3.230427803552141097e-01 2.446127296564007403e-01 4.407734942197979455e-01 -1.910154758991540191e+00
5.341891948290354852e-01 5.570913566409499973e-01 8.028227688754224767e-02 5.312118070628865096e-01 -7.505528784183754354e+00
1.837363547329265434e-01 2.232862179035253192e-01 4.705116710175270139e-02 8.695938767165984906e-01 -6.582800603835446296e+00
2.787470916003408350e-01 4.157032734278701125e-01 2.379611198710629705e-01 6.815652225226198624e-01 -2.315894413988639045e+00
1.771485543978201793e-01 3.567205183450227746e-01 2.025588881008029973e-01 6.308436661999160533e-01 -2.308118665633026367e+00
9.201891063860027087e-01 9.727933141339871748e-01 5.561774796841978397e-01 6.553060315845122830e-01 -8.972985719117071213e+00
4.143977712377000522e-01 4.468876471901611080e-01 2.025749175161976612e-01 9.779045068872952440e-01 -5.985216181567254878e+00
4.206792639512204057e-01 5.315461301348017864e-01 9.735663629963339782e-02 3.669512117852983257e-01 -5.843347878435588783e+00
6.505483533193004986e-01 8.613925501714485566e-01 7.755291277200635491e-01 8.081763258052242493e-01 -2.517944973323922753e+00
3.098465625713425764e-01 5.261911012229339990e-01 1.972966252434173173e-01 5.049927550338014770e-01 -2.713427974777404827e+00
7.751186911813859881e-01 9.837718148296915599e-01 3.442818376721336615e-01 6.361123693267140000e-01 -8.305197793755747071e+00
4.000855108284195327e-01 4.017948488940072393e-01 6.609368285027638068e-01 7.954256550865164144e-01 -8.361103442690538401e-01
2.887085703939754056e-01 8.934714661737142016e-01 1.512794405130919173e-01 9.752918030688586537e-01 -4.531424154896827261e+00
3.011284849957019949e-01 9.714005397218605786e-01 2.389362160066637042e-01 7.081202048621343392e-01 -3.431981596413388402e+00
4.419491753478613227e-01 7.814508450183229593e-01 1.596158611668529181e-01 1.950078193488450073e-01 -6.781799027813194769e+00
3.298720718485198544e-01 7.608477111572543583e-01 1.222400470654658317e-01 3.883306230495743860e-01 -4.202461171568367959e+00
2.276465473186707611e-01 4.880445091863026552e-01 4.436777353876474872e-01 7.883116773897769214e-01 3.579867935125999878e-01
1.054928851179812166e-01 1.538125964036530513e-01 3.702373914761667439e-01 7.148953215203235345e-01 -1.855511067505377198e+00
4.899587987868874728e-01 9.430326795652558269e-01 3.706439600446588822e-01 9.049186751140354534e-01 -3.393748070829554209e+00
2.487733767570632915e-01 8.561866794397972047e-01 1.104923062599701272e-01 3.432699321035818651e-01 -5.117307927740158746e+00
4.548989168645985459e-01 5.946083282547532933e-01 8.224585329800414291e-02 7.438544167647025418e-01 -6.422102631493467939e+00
3.479804008971716933e-01 4.908130288130090890e-01 3.324431063292486166e-01 5.948454433046745926e-01 -1.471352032578076674e+00
9.490220662808381002e-02 6.571621960931677275e-01 6.503992861202670950e-01 8.773943110506347010e-01 1.561238050847304493e-01
3.535690016936864355e-01 6.261184242948214518e-01 1.746592848603163994e-01 9.450256567234253113e-01 -4.310863722200474868e+00
6.980234599749863822e-01 9.060869788082643872e-01 3.154591644106136683e-01 5.498375898576030041e-01 -7.152732759470305623e+00
2.647033710040483899e-03 2.837360043421330302e-01 4.491768776347040415e-01 7.834820940327706928e-01 -1.087416431841200293e+00
1.918211814786406899e-01 7.318869447943407991e-01 3.517838231016052197e-01 4.504246519875531041e-01 -1.753400292109967396e+00
3.831656492832448690e-01 9.548985633519961880e-01 9.469296032399417140e-02 6.381444593101203155e-01 -5.594732804360221579e+00
4.613112030158551813e-02 2.424937448867329759e-01 3.924798844617118365e-01 7.429953277858329930e-01 -1.137280814741005841e+00
2.522670506932628842e-01 8.892168831702842446e-01 1.414645366432588369e-01 6.552466997623588307e-01 -4.211435186434842493e+00
2.259287705970164650e-01 4.777816192971242049e-01 1.733106143921573639e-01 4.384507493153989022e-01 -2.798465110257597033e+00
5.984357894623978241e-03 5.868834984789411680e-01 3.876183950700690661e-01 6.954718020956957014e-01 -1.500043915339022149e+00
2.128367554900754410e-01 6.612317595181776975e-01 2.816053562854365921e-01 8.913055619201526447e-01 -1.820328604773751024e+00
5.506330389808553605e-01 7.700304778769502256e-01 1.541270994225293622e-01 7.673624494109281269e-01 -6.640271735805692188e+00
2.683024621479845329e-01 3.350128508934950844e-01 2.821988684284156834e-01 8.976958770527493359e-01 -2.996912240054095733e+00
3.139662449014796741e-01 6.807634590055295920e-01 8.684150017694766688e-02 8.510632852033686024e-01 -4.797323451221723545e+00
1.923602385444025398e-01 3.529813374667968295e-01 6.889522608058502584e-01 8.454297459954803751e-01 6.442945292567241466e-01
8.713855401605641315e-01 8.993843340556810784e-01 5.961067994393814962e-01 6.435765052226650740e-01 -7.780587561222363391e+00
4.049140707581541654e-01 7.010882727622269606e-01 6.381916098753153133e-01 9.332341362198923740e-01 -3.701073283344857856e-01
2.121428592179515904e-01 6.252006275956909498e-01 3.105736973369767617e-01 4.534658781089095925e-01 -1.486611175442044797e+00
1.033651138405331793e-01 2.241777753180982935e-01 2.609187010526679007e-01 3.645142020746539591e-01 -2.092234037794115764e+00
5.991772433586931568e-01 8.687431946724171183e-01 4.719494854283735608e-01 7.901555092074810105e-01 -3.412027262216016155e+00
2.470353117738524340e-01 2.476945439758858336e-01 6.111695651813703334e-01 8.389333404221838153e-01 -7.864514826312092310e-01
3.332280138952077309e-01 4.816328600752080025e-01 1.770402444562892141e-01 5.970032466016182982e-01 -3.346793854183923500e+00
3.420626043626023849e-01 7.521239239231972684e-01 4.038743949275329648e-01 4.419541623902240590e-01 -1.899705522306165406e+00
4.917179251867159206e-01 5.024502949520169848e-01 4.745623345995421127e-01 5.429371117520288559e-01 -2.878732562657335237e+00
5.793314059356025059e-01 7.871651947074161937e-01 6.137317219771573074e-01 9.304373569133324029e-01 -2.495964466796893433e+00
3.654943975186319277e-02 6.789538307736862066e-01 1.167038693311543973e-01 5.928830688106063729e-01 -4.684445211813377696e+00
3.221932923371851470e-02 8.350959508273312348e-01 4.494196038515571034e-01 8.218052029089315536e-01 -1.716868522952163190e+00
2.368348933000909429e-01 8.865580859382902190e-01 1.598342997227492068e-01 1.910570585447884384e-01 -6.641632242922087315e+00
2.441365440363227335e-01 6.435871105510918566e-01 1.901919127415201693e-01 8.913239771095279318e-01 -3.051347300320424338e+00
4.196066132256872083e-01 8.287544503461897749e-01 2.851007583493600506e-01 7.302042757769323655e-01 -2.807094590535820444e+00
1.944710390584237225e-01 5.543315016484421376e-01 1.041576775631523621e-01 3.609278133473978190e-01 -4.130892893218709006e+00
2.070611262323350521e-01 8.144502038949635869e-01 3.875469786495264191e-02 3.499764922396623179e-01 -5.691044118269596552e+00
2.197624171842777752e-01 2.266029268068012748e-01 1.897911002322063001e-01 4.546206251284258260e-01 -3.459839334102740693e+00
9.446785249555587904e-02 6.901738538673518608e-01 2.175119808034169655e-01 6.409512209362293600e-01 -2.953515266231848457e+00
1.262531273924501762e-01 3.455428982372104607e-01 4.296255619146149840e-01 9.133002237584619820e-01 -7.015344910545824320e-01
1.949605761054003517e-01 2.773918811500161175e-01 5.033830572629756084e-01 7.012645632653197181e-01 3.239657523775445469e-01
1.082941091190221250e-01 2.137046788958696930e-01 8.083478348837240535e-02 4.326067928951498609e-01 -4.218199951920285073e+00
4.571035109816931619e-01 6.923436257228676727e-01 6.876403083024280605e-01 8.435321533545622197e-01 -4.544420820233359137e-01
2.251414096771931772e-01 2.543761710448939062e-01 3.001778088183171267e-01 9.480515700015488267e-01 -3.473012766769281612e+00
1.763031633013331656e-01 8.466080717207572492e-01 1.088138080139920000e-01 6.767836180886260822e-01 -4.657339472436271777e+00
2.374888590799088817e-01 4.579123347446469872e-01 3.452220110275112247e-02 9.459456569080595401e-01 -5.987490766701037970e+00
3.466470104593691315e-01 4.397823949937424426e-01 2.053065031613854896e-01 6.797496703459678935e-01 -3.460431057528433385e+00
5.572758905005182894e-01 5.824166922800083634e-01 6.545460202321639054e-01 6.611011732545041264e-01 -2.088650340256693383e+00
2.900208021013864906e-02 8.017413363651226810e-01 1.468838108564783917e-01 3.284696855984328145e-01 -5.897932882736101945e+00
8.116877562518722000e-02 1.509590943384787332e-01 1.583933675449404888e-01 1.755359352273445639e-01 -8.068844684376935916e+00
5.844991486669059294e-02 6.038890452599476877e-01 1.810494242652077590e-01 6.690048197191692525e-01 -3.381358012563632442e+00
3.425639302915323703e-01 7.615033906696021537e-01 4.679574745821630799e-01 8.095995572059665468e-01 -2.340665965953068195e-01
5.547306435789287615e-01 8.589977882374910667e-01 3.896497040334905293e-01 8.678549138366894455e-01 -3.834698211083983566e+00
1.960011668233125337e-01 2.333487381419966089e-01 4.384353349218268470e-01 6.871611093315774799e-01 -6.368938721578363271e-01
4.821402938522751369e-01 6.930868364152491523e-01 3.449275465794197082e-01 8.961523194494073197e-01 -3.375873934308708968e+00
2.412596241122853119e-02 3.259591701801768382e-01 5.007310232015659002e-02 9.550467841494471033e-01 -5.435482077048400029e+00
6.932639223693780502e-03 9.817694169339155064e-01 5.376730858852356576e-01 8.469834668717437509e-01 -2.052999830690596994e+00
3.142190736912340854e-01 3.859501558020018708e-01 1.244099508084390571e-01 3.347239312744805240e-01 -5.537258260861735337e+00
4.931799920607190524e-01 6.657571521870935261e-01 2.377974069372132404e-02 9.392566162072855107e-01 -8.386852556463454178e+00
5.209662370339718934e-02 7.743129294239502469e-01 8.906499116367224689e-01 9.775750395346120003e-01 -3.528427021920155227e-01
4.508402749121995234e-01 6.228607305357201085e-01 7.552644500427178054e-01 9.412630675097950483e-01 -7.833782357388390238e-01
1.680781492625954684e-03 6.639681300999697999e-01 4.100307229103133388e-01 9.590592417952410464e-01 -1.730619637547670564e+00
1.483825638867222393e-02 8.739562403720676498e-01 9.348487090949493261e-01 9.762013129802004086e-01 -7.885424423297511254e-01
9.726621948839547782e-02 2.354127916710588020e-01 4.234284122116245275e-01 9.100634068334314541e-01 -1.482123177327105523e+00
6.046874641257906635e-01 6.909972225486251673e-01 4.500601677717686600e-01 6.408081498184505786e-01 -3.739122948038096084e+00
7.123323283680484119e-02 7.144737455654898151e-01 7.197213509757087735e-01 8.606423381258907490e-01 -7.663037135741923578e-02
2.002691466172522583e-01 5.757024891801448829e-01 3.306819655553107640e-01 7.360668900021309913e-01 -6.864853212662982429e-01
2.940140665802921105e-01 5.139519233119625996e-01 3.648790094546249252e-01 7.010423542762184157e-01 -4.149249722308230304e-01
4.971343604180220727e-02 3.766589423180526919e-01 5.684276029889083759e-01 5.900500124876723040e-01 -1.323747426539032546e-01
4.253220055529264854e-01 5.023954683666927989e-01 8.094193158815179423e-01 8.957960616162718992e-01 -7.080203479603444094e-01
1.080357303111919992e-01 7.487657013199812139e-01 2.755591444143073443e-01 9.226646682282424461e-01 -2.531962541648320908e+00
2.701232497304483296e-02 6.445020576251440092e-01 2.214643610997150402e-01 8.709122350114117950e-01 -3.219822003858739734e+00
4.200784050110303175e-02 2.406418530042650772e-01 7.231390593652279319e-01 8.439261860136740845e-01 -6.571935736169098874e-01
2.454326784313820287e-01 8.693730072708306666e-01 2.054172480277551838e-01 8.694546514956669192e-01 -3.371222937597346814e+00
5.565753400716225707e-01 9.130046275469287931e-01 8.578800277890795412e-02 6.117648094349915633e-01 -7.672805233980350081e+00
4.315890748785733422e-01 5.832285326010659965e-01 1.779815704646654506e-01 2.131623847532819471e-01 -6.830739994783522562e+00
4.605291633146804120e-01 5.074722052244369230e-01 8.382822709232194691e-02 7.563053966938070305e-01 -6.988010707003569522e+00
9.371388790651379030e-02 8.895011628736204656e-01 2.423617485602768129e-01 4.138731710968757693e-01 -4.630292756526765530e+00
8.211738293299902791e-01 8.922353038483074039e-01 6.571202377611983225e-01 9.504447054966240760e-01 -6.175745651589446439e+00
3.817355934888916336e-01 8.970352584722260936e-01 2.510658932593644588e-01 4.839567511968460578e-01 -3.686016864027715556e+00
6.129725911692695400e-02 5.825553708699975353e-01 9.795202520487324149e-02 6.940231975524918662e-01 -4.496155509613403822e+00
6.878568172050966156e-01 7.134342249570364558e-01 5.438327526380918320e-01 8.449157820076635961e-01 -4.504120924555190086e+00
3.073315772142563573e-01 3.983532962823375101e-01 4.737467515836356613e-01 6.858891309255354951e-01 -2.042970333919136294e-02
1.665860574454543219e-01 7.908154370610157580e-01 1.668928939428933889e-01 3.560539045324935259e-01 -4.476443348163757108e+00
4.081205686716475323e-01 4.476864151372226264e-01 5.157035218756770290e-01 8.659431809359762200e-01 -1.391611617800473155e+00
2.819406548479926888e-01 6.833628138158701626e-01 1.819635188936730708e-01 6.312820182357410381e-01 -2.776613097270088204e+00
3.889663490384893084e-03 8.255099441170978825e-01 3.014033623373579274e-01 6.350184832200671536e-01 -3.229527862012533390e+00
2.642720379302264111e-01 4.467964093552624916e-01 5.166698201257212408e-02 5.090729080589820876e-01 -4.784874582279671884e+00
1.750359593138821612e-01 7.171032157109055172e-01 2.427702223951622440e-01 6.264345776605407812e-01 -2.181611182396013149e+00
1.750940402561119991e-01 2.130406755811207753e-01 1.358003334153351227e-01 9.148088131819159807e-01 -5.507275365319424409e+00
3.388794239191706414e-01 8.954500337287281120e-01 1.253636437911725410e-01 5.151339638731362580e-01 -4.745628298264266576e+00
1.214018963390617843e-02 8.132198336949714168e-01 3.293238897366237428e-01 4.906588040090186231e-01 -3.462519762558807557e+00
7.384927368435508788e-01 8.686247667041544496e-01 5.787306920635705287e-01 7.711298257948099311e-01 -4.820016419966849597e+00
2.253963696822696705e-01 7.178208111329043017e-01 5.811716455732319764e-01 7.303728853638233876e-01 5.344600296814459028e-01
4.023398938200323793e-01 4.044561030384482558e-01 1.747877562021971920e-01 5.097320904476442260e-01 -5.007743581138230482e+00
