# w_1 w_2 w_3 w_4 VF 
1.117896248434135514e-01 8.133933399696544608e-01 4.586179956634599542e-01 6.141735214041939006e-01 -4.782568896021844651e+00
4.567606434238535296e-01 6.151362929981326610e-01 7.651706778958623500e-01 8.842840894397951956e-01 -6.270830711249695710e+00
6.569872944430563688e-01 9.562813909427733128e-01 2.054329094030002412e-01 5.431111036557467742e-01 7.138497083150792122e-01
4.150981833754902040e-01 8.667404953342359164e-01 1.649685783069365294e-02 5.874487554409227874e-01 -1.570844139791903515e+00
1.958816976796631248e-01 6.640484502983922122e-01 7.903711382286909837e-01 9.291301398936699929e-01 -9.387551416841800389e+00
2.428102313662350853e-01 4.079606330817623916e-01 3.111413168235915849e-01 8.168019007608039450e-01 -2.434803740404804628e+00
7.682301642881282921e-01 9.326174159003163266e-01 6.812692753222551190e-01 9.796803061542797009e-01 -3.288793245183336822e+00
6.951063704407068888e-01 8.438109585970927640e-01 2.460005912129061278e-01 9.090756923115741461e-01 -2.182983148714772170e-01
2.478568044703622908e-01 8.274041015291879742e-01 4.841479462054339156e-02 9.537387094628113626e-02 -3.508232994847420017e+00
2.048006345225508729e-01 3.502177861134754266e-01 2.192156764266772057e-02 4.846292559448978077e-01 -2.309440407168624532e+00
3.365124239681486773e-01 8.933743964202935928e-01 5.066559564382049352e-01 6.346036362670871567e-01 -3.063708824935590158e+00
3.792661040248573173e-02 3.455403031262990199e-01 3.822039619669280186e-01 5.956464966503263181e-01 -4.584420564189132463e+00
1.176928711852838205e-01 6.706706812938404427e-01 2.590783302869739124e-01 7.635014825919271830e-01 -2.525351213719519095e+00
6.578355784904807088e-03 8.352647555029589777e-01 6.474360904645127812e-01 8.520693082800642193e-01 -8.948107432583620735e+00
7.265488549779468563e-01 7.602350098924358646e-01 3.087900830866543989e-01 6.694562271598378800e-01 7.602878919116076162e-01
2.465714100402756626e-01 4.744728610189478113e-01 3.453263963712315671e-02 2.682924270024399371e-01 -1.678966944247187953e+00
3.187083206826783477e-01 9.417752101576268853e-01 2.527820923523869667e-01 7.802076959680166457e-01 -1.257006135016924375e+00
2.211599634982910900e-01 4.261983241337182760e-01 6.272510460627908069e-01 7.695882831585560968e-01 -5.635635970987673105e+00
2.740042878362422551e-01 4.659288687601041978e-01 5.322217398412312783e-02 8.822830707343506940e-02 -3.711447401651343014e+00
2.117040149390308490e-01 2.986135760784149329e-01 1.305760040331589988e-01 4.922714115146860636e-01 -1.871965515058997553e+00
9.906504122484831310e-02 4.691656914203621853e-01 7.352956026312738869e-02 5.998508300778728763e-01 -2.667576380905261502e+00
6.286041190334733519e-01 8.281429562657606214e-01 4.929651819812705948e-01 7.539007089610817447e-01 -6.922701889183162649e-01
6.108928691749260231e-01 7.604001658979645528e-01 3.489618039694452056e-01 6.263347835009480669e-01 5.998267438147077968e-01
1.972240412401638221e-01 5.950361486514113007e-01 2.337644113878497021e-01 4.973134620753363322e-01 -1.205852629950550536e+00
4.685135567809595725e-01 7.574924617912597302e-01 7.320763123184355348e-02 6.427389314419729160e-01 -8.698277434885799408e-01
1.543805406400445834e-01 7.561669583972867592e-01 1.415966244972834409e-01 1.627516126795978124e-01 -3.726129705193999442e+00
3.313692222041251245e-01 7.876605436671084703e-01 3.224370608215722522e-01 8.561790414617586054e-01 -1.154539120770822436e+00
8.848873720548785723e-03 5.417106138766637491e-01 2.856202702505141744e-01 3.303243617450611347e-01 -4.852583770159606402e+00
1.121873318061761549e-01 1.307354638354455423e-01 1.639481944180510020e-01 2.495889361520374217e-01 -5.704453870961652129e+00
1.130961891926897389e-02 2.194954998597052620e-01 3.682761300517856662e-01 6.368142037093653673e-01 -5.499160281565645292e+00
2.043724317572117102e-02 1.989477728606565132e-01 4.530710262245755682e-01 6.856421773976935086e-01 -6.775683695888249147e+00
3.908507092894750179e-01 6.420082627453729263e-01 4.670681588553067254e-01 7.017853144868715365e-01 -1.342627982584327029e+00
2.687324924973097384e-01 9.165214499633415057e-01 1.298601573330763481e-01 9.065821828793818593e-01 -2.223562401053095883e+00
8.798478246652227108e-01 9.742011456000981839e-01 7.428142417190757019e-02 3.939411226359013640e-01 -6.932083494771923426e-02
2.901785746637137661e-02 6.362616358320910548e-02 2.050787745016302011e-01 5.549349408278836382e-01 -5.672110000697523802e+00
4.867162765396861740e-02 5.902559782141286737e-01 4.901250898576195447e-01 9.137586738769661876e-01 -5.560001636587012186e+00
5.309636942768695134e-01 8.468709577916588849e-01 3.471935293705665226e-01 6.467332460076450351e-01 3.783030737838739554e-01
4.623819820757866239e-01 8.757938649795767860e-01 2.078029826919740031e-01 9.213858122994260658e-01 -8.901244029676522729e-01
2.636330492551945959e-01 7.327493926750310305e-01 1.129199397737588040e-01 7.531533893045179173e-01 -1.831892061192336385e+00
9.111565937207358745e-01 9.643139640761178022e-01 2.292679074352060170e-02 2.179738388830327334e-01 -1.477342539480519079e+00
6.216497364394635294e-01 9.190555631393146907e-01 1.712978554550662613e-01 4.198111525627330476e-01 6.457535396393634386e-01
2.048347383611599515e-01 5.504640108040779189e-01 1.656131157023043865e-01 8.095512974174844389e-01 -2.215406514337638910e+00
1.498181124306623702e-01 3.562507559893224318e-01 6.862304719025190680e-01 8.451840478681436064e-01 -8.056229909710291182e+00
6.679349581118764201e-01 8.525729189000501584e-01 3.395593815428750717e-01 9.732448690787728340e-01 -5.992272909776676926e-01
6.168746837971684355e-02 2.793910561598403897e-01 2.447892429758577182e-01 8.518144892989782946e-01 -4.328762218143483054e+00
6.045377758323813300e-01 6.543307670682131372e-01 4.185812563128262775e-01 4.758766318629402137e-01 -4.673832496570984318e-01
1.293269973255668226e-01 8.198566264525333214e-01 1.218679410332233065e-01 9.714121998104267020e-01 -3.311647693930966696e+00
4.028368594874354863e-02 5.446976953301104762e-01 1.582633502589217700e-01 3.543997262444392171e-01 -2.906954092227154618e+00
1.566731333565501427e-01 7.156529928683248443e-01 3.464793779677706742e-01 4.952270849844364053e-01 -2.998736978074648007e+00
1.456405583776020085e-01 5.540100896275461650e-01 8.601507805091319903e-02 4.769460539335065308e-01 -1.692592257444127668e+00
3.290169619259185052e-01 6.538450900673189459e-01 2.403550996650912208e-01 8.361444853456519999e-01 -1.033905523246675173e+00
2.677259320564778777e-01 2.770012532942902062e-01 4.566056979627242107e-01 9.134377823439669974e-01 -5.105504679124580392e+00
2.195673428322037768e-01 3.526596064104382533e-01 4.826143549516641040e-01 8.616780774220340611e-01 -4.460363437791771801e+00
7.544189456981668929e-02 8.763181706897554823e-01 8.358889805619502955e-02 3.592693193852608546e-01 -3.599181807284454138e+00
1.895571739698189706e-01 9.336774662012684578e-01 3.096110288038997904e-01 4.776964611265386851e-01 -3.314375368498746255e+00
6.476750656303613407e-02 7.132731230413366652e-02 4.417440231746071477e-01 9.490398874039087662e-01 -8.175053423788158469e+00
8.641161388313080283e-02 2.354565823394625945e-01 1.045099478751452815e-01 2.625163892910793995e-01 -4.187527630799324996e+00
8.397266574641802650e-02 2.772338185030406854e-01 3.249053392004622176e-01 4.495441172308674016e-01 -4.280786810228280004e+00
8.554774492895247384e-01 9.238953178328584981e-01 2.566280715186258776e-01 8.435252026237359813e-01 1.885916371680078640e-01
2.417320367764726752e-01 3.123516564697689235e-01 8.359584172722537287e-01 9.873674451832386012e-01 -1.136968617055836184e+01
5.723246864433522152e-01 7.233406849360836111e-01 5.039622228250241198e-01 5.786586657991786842e-01 -9.325757245015200425e-01
3.263992778982998111e-01 4.177230224835469796e-01 5.510688010334777731e-01 6.704033064450747315e-01 -3.803952611003554196e+00
1.860077886968666272e-01 3.066309954596164178e-01 6.019222484588224731e-01 8.193963730092194142e-01 -6.693849206918757844e+00
1.418013437675194333e-01 4.940286761299936269e-01 2.152108703982821003e-01 8.944914937555527024e-01 -2.897636360386927734e+00
7.425687137277535710e-01 8.871842453252802851e-01 6.472349556752369226e-01 7.381939113563261712e-01 -2.479297012715131032e+00
6.257272862026487248e-01 8.746988774593982274e-01 6.181189530967344803e-01 8.041391861087363591e-01 -2.404385251017588487e+00
5.899254423718118812e-01 8.812965849430166587e-01 1.345144162607551097e-01 8.982458974500748816e-01 -7.096318450185084004e-01
2.886778177870105710e-01 4.289510707673026557e-01 5.855846196930576397e-01 7.501904033113325765e-01 -4.197777489658337302e+00
5.599637386250883031e-01 8.476119652214232358e-01 6.596729257481043218e-01 9.331841894305492602e-01 -3.642702227400485882e+00
1.746565272147438952e-01 3.738926253036823355e-01 3.574353581679249880e-01 6.063523679360376395e-01 -2.975292104445644625e+00
2.414124073588092556e-01 8.462780014084987368e-01 5.813942780484475659e-01 7.608884001829492316e-01 -4.951016123197343077e+00
4.260892352335706734e-01 7.719305532897410282e-01 1.088318091845635605e-01 2.825821074098415209e-01 3.590640459298377607e-02
6.917853671691783779e-01 8.515538826432162978e-01 6.302608534802747187e-01 7.397812108502129780e-01 -2.266097542736142501e+00
1.873348206443970765e-01 7.510348807055510223e-01 2.788909727354436652e-01 7.374117361133138981e-01 -1.883287225388459163e+00
1.833834402389412366e-01 2.203185740350778465e-01 9.996808546163621356e-02 1.662493289979401212e-01 -5.153201527994641040e+00
2.564597216379577160e-01 6.285448634839052584e-01 3.899737011053507341e-01 7.445783279357242046e-01 -1.662515821842164954e+00
5.917581825610284119e-01 8.631747246599221768e-01 1.689523514388909242e-01 9.060639462980363268e-01 -5.715866332717371989e-01
2.106230963054478433e-01 6.455427966186394473e-01 2.234703466075480816e-01 9.393066405800195584e-01 -2.376543624765817597e+00
3.333263608420192203e-01 7.557060365823820014e-01 4.457538372518295988e-01 8.830784510988815006e-01 -2.080090010716633131e+00
2.118865681827076519e-01 4.011913463290636139e-01 3.655222657848967160e-01 9.862883883448303468e-01 -3.676152449439586078e+00
6.539722559971894791e-03 5.809364632347657764e-01 3.301814768052504512e-01 6.294796439349232831e-01 -3.916309125567247307e+00
5.939501423698592686e-02 3.204568471694574927e-01 8.238173641717265738e-01 8.670134699893488062e-01 -1.185588680370997672e+01
2.963802112692163759e-01 6.223094552400885160e-01 3.428623502241785470e-01 8.618230971609733837e-01 -1.468002218022698813e+00
1.501283990946659652e-01 5.356858292133225286e-01 1.167481764926158599e-01 2.233399426214729699e-01 -2.605153642801839808e+00
2.128086439215988168e-01 8.930293282862636906e-01 1.368485976536758242e-01 5.687525938585819008e-01 -2.304475249552533356e+00
1.695751494622753652e-01 2.099948422847404406e-01 1.299774641747677983e-01 4.111512285747300210e-01 -2.791580632996877753e+00
1.221507012954806265e-01 7.825535902150410061e-01 3.757372093294378823e-01 5.395715273747431207e-01 -3.731500649669984071e+00
7.440083253913613026e-01 8.672466139913078687e-01 3.136019494828656828e-01 3.240696173999585983e-01 -7.119656835348155965e-01
8.167632384580186811e-01 8.838174902773688890e-01 4.508181097935565207e-01 8.645105388509035649e-01 -3.519964164355204872e-01
2.848153331097789676e-01 9.047723409408746642e-01 3.410963277036863639e-01 5.626604658846739992e-01 -1.892931648958013469e+00
1.735953959401103364e-01 4.272617873288229173e-01 4.508501146721698993e-01 5.699183975472986718e-01 -4.010875747376177358e+00
3.697151867703062367e-01 8.060755644422513688e-01 4.473028384271689473e-01 5.063162500140216959e-01 -2.243583536345377993e+00
6.950616482839535593e-01 6.959830614522619641e-01 3.779042466176799758e-02 4.744526346599611255e-01 -4.479615297604997437e-01
3.706252894124794084e-01 8.075640597468687343e-01 6.272803454623744335e-01 7.686678978301035858e-01 -4.318963341549876489e+00
5.869922542547380273e-02 5.198608582035049164e-01 8.115707912722596173e-01 9.583984218817657164e-01 -1.154760371657993012e+01
4.091741401398774625e-01 7.602763829053781341e-01 8.771764252212187196e-02 2.664863606691041942e-01 -1.633913651511154086e-01
7.106516582013889805e-01 8.076014461172457137e-01 7.367423357501833026e-02 1.539123516231484246e-01 -1.301614363862201529e+00
1.840313652520448803e-02 9.760291256803673710e-01 8.318284429429553817e-02 8.965830514398433204e-02 -5.998313053456969968e+00
5.472643324602483039e-01 9.591697890319302866e-01 9.711460616016988068e-01 9.782228234896284125e-01 -9.904842522577693487e+00
5.470266760255598770e-01 6.573619798083244481e-01 1.186546040873167757e-01 1.371326202469008437e-01 -1.742072081029350628e+00
4.799317492476551372e-01 8.986652360262475936e-01 8.109703692645407747e-02 1.334902897812694222e-01 -2.070233733634120554e+00
3.789069142462279105e-01 6.424582372459595181e-01 9.051718240644582303e-02 7.499396362834269691e-01 -1.428982479765403824e+00
3.805119493730768632e-01 8.555783626251757257e-01 5.007813988061062815e-01 9.846595519993334156e-01 -2.886571060737624705e+00
1.044402975963864590e-02 9.354993241274629501e-01 6.758303026894781906e-01 8.563241144477240496e-01 -9.474606227491067401e+00
7.180076089377300796e-01 8.034701202394293196e-01 4.745247573087258974e-01 4.789269113122178734e-01 -1.279603251264378017e+00
5.974396176471125780e-02 2.240919218778462951e-01 5.186745783335624527e-01 7.092605519462426011e-01 -7.199884363878284788e+00
1.147267288725700198e-02 1.400269761404899019e-02 3.238033936582019878e-01 6.777974195830640536e-01 -7.487028395558711580e+00
2.248298664807946989e-01 9.500817852945303565e-01 1.000790874708375883e-01 5.787465727448095620e-01 -2.559419798674577251e+00
5.720569516096085660e-01 8.227693132433343548e-01 5.770052476219091064e-02 7.859050749913895073e-01 -9.167038369400177800e-01
3.889724170567144812e-01 4.253395596037560233e-01 3.283279887433471766e-01 5.363356523243065777e-01 -1.237226735902099861e+00
8.697416347151502858e-02 6.219267965347251570e-01 4.204459602874304758e-01 6.041969700891578476e-01 -4.107403616397371948e+00
4.234426271413420650e-01 8.657704694593928441e-01 5.776285323253655957e-01 8.626571138283249951e-01 -3.169511163293408984e+00
2.675910784044507884e-01 5.751603547734025490e-01 2.123091357372713650e-01 8.646501671362083474e-01 -1.810919254243879450e+00
4.905083800807118893e-02 7.785688570672575359e-01 1.947970600129613206e-01 8.380012587226104426e-01 -3.541269539836649827e+00
6.539147115612140571e-01 9.353274304912042592e-01 3.811212295784862092e-01 8.712459670870966733e-01 -2.719312923573600216e-01
3.315974276797356568e-02 2.487688161647548524e-01 3.156862964502459290e-01 8.232834165639093538e-01 -4.888950986837103940e+00
7.170433356370430333e-01 9.027108135378122400e-01 3.311039343964512494e-01 9.521922452390877423e-01 -4.187274083778351752e-01
4.486621986909687942e-01 5.028108242197478761e-01 1.529743263057818103e-01 5.627647634986341352e-01 -6.657821800491525721e-02
1.752640096227720268e-01 8.165586764294032740e-01 1.537019494889202975e-01 8.025859653049253195e-01 -2.472567804380412682e+00
1.631194877372274255e-01 8.687268777946099974e-01 6.657842381886592831e-01 8.064796997836328751e-01 -7.607493941872911947e+00
2.454325945307429535e-01 5.502218877328062252e-01 5.598502623787673382e-01 8.807700522167788426e-01 -4.465007427888744829e+00
3.549857111713346919e-02 9.645900651300963746e-01 8.720305549907778619e-01 8.849694289359929522e-01 -1.262530604728695671e+01
9.654037126885494091e-01 9.820147982709710455e-01 6.625150848026074846e-02 4.617130863630520277e-01 -1.297532448218721157e-01
4.960950924898922115e-02 2.640767214865457624e-01 1.465532591815703889e-01 4.373096716741711742e-01 -2.983816885761052973e+00
1.689022560473285237e-02 6.507114467821576431e-01 8.063941394501090709e-01 8.224235032374170862e-01 -1.195515777637225519e+01
1.986967991395670874e-01 8.500222450779438832e-01 1.751457716397520903e-01 9.083509620427931974e-01 -2.487449306610644228e+00
3.198236502078093957e-01 7.200902748576243351e-01 2.282876023577960489e-01 5.743522058468557567e-01 -2.445128039048487523e-01
3.268482261440763259e-01 8.709979473332855049e-01 5.206557626124949101e-01 6.942245311719782430e-01 -3.085930667351655998e+00
3.615906436660691892e-01 6.973574766723598106e-01 5.792776151697472120e-02 6.832883924677188858e-01 -1.582066334458646750e+00
1.823688082149479972e-01 5.247273129990949192e-01 8.982038688246207769e-01 9.655698100029510567e-01 -1.199759302888976897e+01
8.793795485780924182e-01 8.999289718021253881e-01 2.160830361271798838e-01 3.526562500111514731e-01 3.075553788440839043e-01
8.017784922352816368e-01 8.481187110232287774e-01 2.344300166974963850e-01 3.335649316535880260e-01 3.366214483039566829e-01
5.313588934562734067e-01 9.803503818593344299e-01 4.133684990219360089e-01 8.734261444911640693e-01 -1.031016464782434028e+00
4.266322471998534871e-01 5.685235442758932445e-01 4.356022215810744225e-01 9.436260193675952701e-01 -1.983013017517089693e+00
5.526778605014093237e-01 5.990365364266727610e-01 3.662100188265730027e-01 9.527700226437222364e-01 -1.291107742543205816e+00
2.096885862301477998e-01 2.379324455093749791e-01 2.204168177340550070e-03 1.793518144257560953e-01 -4.712626963107881650e+00
3.727235209784678927e-01 9.748159832323300966e-01 1.965202782766362066e-01 9.121997994826609446e-01 -1.536915044574529432e+00
3.378635920811135507e-01 4.854943042170386525e-01 7.512620104285648581e-02 4.997124360776598051e-01 -7.400780984767170168e-01
1.197156514264193505e-01 2.490079273117464520e-01 3.543446258332688115e-01 5.426793477247281450e-01 -4.473801191321394199e+00
2.411333027592389155e-01 8.013343408469677520e-01 2.054339522682741559e-01 2.264730750657863168e-01 -2.881157337003921626e+00
1.164774675235969725e-01 5.964958557724520105e-01 8.600532567271560458e-01 9.800400164514101453e-01 -1.191225943918862207e+01
1.339268853466879794e-01 9.675704601873241772e-01 7.904216118675364555e-01 8.465106825222500353e-01 -1.041275332207719551e+01
4.554672881987186228e-01 9.443067793009821687e-01 2.488940392928195577e-01 8.971498777130026969e-01 -8.475995259933615245e-01
2.237165687564146299e-01 2.866065547125188351e-01 3.922787513860268027e-01 6.129050017674900763e-01 -3.998543118647406303e+00
3.221664017423940818e-01 9.121027896591922257e-01 3.171069629366004561e-01 6.653728076356690835e-01 -1.135813398229467808e+00
4.616110922836220987e-02 6.449552914364089506e-01 3.176580283441743924e-01 9.378522960758970406e-01 -3.851622139162431679e+00
5.751652719063086172e-01 8.881099719765912504e-01 3.679265965421228968e-01 6.198305922995064332e-01 2.838160392381947617e-01
1.528641866627653391e-03 8.274628324889210518e-01 9.295090580725836604e-01 9.412861639575318407e-01 -1.393470749617879356e+01
2.192010385607660872e-01 8.621832625600794886e-01 2.200220457810990460e-02 2.034415246604786565e-01 -2.760453323630033040e+00
1.545956203999857004e-01 5.668911067520704394e-01 2.116058890050553365e-01 3.759442060374154071e-01 -1.875020282829064300e+00
5.116659006298728274e-01 8.632863117262716823e-01 4.347179590815235944e-02 3.093625489420238073e-01 -4.084155606052863874e-01
2.233163382731878366e-01 8.286241092523406460e-01 8.638881102018074465e-01 9.280321217533503697e-01 -1.063363609086300166e+01
5.526299614150265160e-01 9.159424611204327604e-01 6.939628738660495733e-02 1.064373864663971658e-01 -2.316895936999090466e+00
7.815113457296252175e-01 9.887083474076625578e-01 3.805932475836802942e-01 4.468368487388836297e-01 -5.804287739392339773e-01
7.719542905789378295e-02 4.870463449592648542e-01 3.408239375254697445e-01 8.384731315493657577e-01 -3.443601799431350585e+00
6.935617766345556490e-01 8.316065860175605451e-01 2.065951970069460075e-02 6.789055010859655903e-01 -8.333478480172704650e-01
2.063219971293650534e-01 8.161650451285025198e-01 7.890371243558579328e-01 9.017531320848570786e-01 -9.402694866602173462e+00
4.982982920236335711e-01 6.302050438921107389e-01 5.311885909433955444e-01 9.440638213448266924e-01 -2.511087362172036208e+00
3.023496821825842340e-01 9.113025944810387857e-01 3.517062063715211684e-01 6.665639160513122663e-01 -1.543588140558712851e+00
2.787522047032023331e-01 9.396573147569313722e-01 7.320022505919691058e-01 9.633808689209545362e-01 -7.639705330092505520e+00
2.497998642009722700e-02 1.574321442838287344e-01 4.826366350388824888e-02 9.872325461718088890e-01 -6.450752250498306140e+00
1.727309001861223048e-01 7.306131182274240299e-01 2.887907982351756164e-01 7.561028621917645909e-01 -2.064833719520303035e+00
4.253309253836572851e-02 7.077533217776297292e-01 3.721822362630298198e-01 6.807755540133865191e-01 -4.065002258021637616e+00
4.478019794097354289e-01 6.099621015819945979e-01 1.605802713533298065e-01 8.644355605400726450e-01 -1.266359948221813525e+00
6.350126588944180472e-01 7.746346776221865182e-01 2.667241456745819139e-01 9.692301378563895620e-01 -7.172382170314666183e-01
4.122033809601176324e-02 4.190433429343006777e-01 4.942995930122344728e-01 4.953174405160694072e-01 -6.624021291545362899e+00
1.831552777611464289e-01 9.094272690492981592e-01 3.723223772520999342e-01 5.861519210630046217e-01 -3.261177618007780055e+00
1.423863457908488006e-01 3.929036504440159283e-01 5.342037373620848184e-01 8.357346799674770788e-01 -5.319755102627121701e+00
2.053208352828659114e-02 5.444142621674179505e-01 2.197866142905399722e-01 9.629261444674857007e-01 -3.919468326896380361e+00
1.438735995884093677e-01 1.698510522705239112e-01 1.257866237037202073e-01 7.614022522013016436e-01 -4.738760531423695355e+00
2.628742828299890921e-01 9.476727131616671240e-01 5.113940092241534563e-01 6.475413313952139704e-01 -4.259319172711672152e+00
7.895011871359874922e-02 4.750492904417589757e-01 5.779542788046301283e-01 9.414825079676208963e-01 -6.823581724089828882e+00
8.642472494397415717e-02 2.597179080367965631e-01 5.048902918629445680e-02 7.892044173995284018e-01 -4.545427772502103281e+00
8.345185444856996204e-01 9.121740677263433517e-01 2.992102860194001956e-01 7.080488998763426745e-01 7.001237392568224749e-01
6.759428623519100343e-01 8.751604479033685546e-01 1.085402181912787645e-01 1.981553245823705067e-01 -6.518984120001949378e-01
4.171181829647754857e-01 6.403554727971102478e-01 1.452391711311411537e-01 7.247530815929897896e-01 -6.263604609437098958e-01
3.891099489389980848e-01 9.651132105239710324e-01 5.708399702526152364e-01 7.580993517910799007e-01 -3.673867273795041299e+00
2.651787972339184063e-01 8.613620322529991213e-01 5.634079498136481678e-01 6.093163873391097551e-01 -5.010630768109310296e+00
5.676789675317610584e-01 9.173644559404025012e-01 7.399779847337901728e-01 7.897875497839375036e-01 -4.985725712300949297e+00
4.694128264484774271e-01 8.518738638600021895e-01 8.412084061005165037e-02 5.839673529369188154e-01 -5.838138238488443932e-01
1.947635315305054071e-01 4.901124318589349382e-01 1.919006829874436715e-01 6.086266360704261080e-01 -1.414314097685869243e+00
2.081053667622086711e-01 3.385987540983516619e-01 2.969366778491714931e-01 4.305849972458932751e-01 -2.642554325583555297e+00
2.810303803414714308e-01 7.007543852680134799e-01 1.008212232997475477e-01 3.573356569608945876e-01 -6.233435512845648674e-01
2.937927848004585618e-01 6.888096931285100366e-01 7.052774258211201852e-01 8.660271134047250463e-01 -6.509002894522824434e+00
5.140092502322880508e-01 9.335267251081060813e-01 7.185176969817820281e-01 8.745913843030452828e-01 -5.042262537467424366e+00
2.142712726622161556e-01 3.069749745511279881e-01 4.480621689076546010e-01 5.746907302513075688e-01 -4.760442955185121505e+00
1.338030573463284967e-01 5.430125188150923821e-01 5.952709255708614755e-01 9.711258781712542865e-01 -6.561605836616985599e+00
2.299542495960947841e-01 4.735263267463337700e-01 1.959089215268090822e-01 4.374391475184923328e-01 -8.260508613017822910e-01
6.445810256297716812e-02 3.058305150184563170e-01 8.643930399753935179e-01 9.801576858281477733e-01 -1.290453886327670041e+01
2.663828694968440325e-01 6.844970902106362054e-01 8.319825432994102377e-01 8.920836556327972344e-01 -9.294290463950416026e+00
1.084521128888965708e-01 3.915989849830227021e-01 4.305683041471644601e-01 8.802052708353261812e-01 -4.424270288302915688e+00
4.242232640051138981e-01 5.427748193361606743e-01 3.803228200282944838e-01 8.838486290265825662e-01 -1.397223900289157328e+00
6.249654712060055406e-01 6.645514995563484018e-01 2.167288653960737499e-01 6.814873370807216224e-01 5.723172358411670047e-01
4.334162584857537692e-01 6.688181024517551032e-01 4.596173940866515317e-01 8.062515467286539561e-01 -1.223317394853312479e+00
5.682545795164861691e-01 7.825353485996846548e-01 1.380079266218464662e-01 1.666295545565987524e-01 -1.240927877058270568e+00
2.709303238181661744e-01 5.983152127825152045e-01 4.046344315100072753e-01 8.349150290254125917e-01 -1.950961088194370419e+00
1.796822126683403631e-01 2.760000960817359239e-01 5.154178020114573711e-01 5.388234547962513776e-01 -6.713267091482501669e+00
3.748641598796841334e-01 5.526788077701253465e-01 5.708704561447559556e-01 9.124879895994235657e-01 -3.777156294143738435e+00
6.120910144208528969e-01 7.551901875143655074e-01 1.011914160047314437e-01 6.338291570805472119e-01 -1.215064571036936769e-01
4.812794851594886375e-02 6.952879158684598382e-01 1.691419553173670320e-01 7.594187519797229724e-01 -3.450210989384261850e+00
6.537572312106210148e-01 9.257961433691213049e-01 3.933588221142602648e-01 8.216454300978712766e-01 -1.130453416349457285e-01
1.146062766807288691e-01 2.469502177441407487e-01 4.341810457739387341e-01 5.374331719955071085e-01 -5.923978738355843987e+00
7.627433976652110426e-01 9.879446828547052695e-01 5.394067063598942946e-01 7.804801833632422081e-01 -1.331358401669712421e+00
4.603732945948996874e-02 4.081387139083297311e-01 6.549966653251441118e-01 9.818806565473768844e-01 -8.694285708045102368e+00
4.366302217580766420e-01 7.055557235274291239e-01 4.270616262011592279e-02 9.589690042338839815e-01 -2.340733722934986716e+00
4.175007215096070978e-01 7.328356837518318345e-01 2.686991644607671925e-01 7.210233316031272599e-01 1.656481718318314478e-01
3.706231441092781576e-01 9.874649254939986687e-01 8.211182331364212938e-01 8.542624033066307243e-01 -8.562836023712337763e+00
3.292339145108744147e-01 7.056341166726894931e-01 5.864287340398792736e-01 8.505960671292053243e-01 -3.968436782121438355e+00
2.089093202510015901e-01 3.858226894558652864e-01 2.116795704687555735e-01 3.811885499124837429e-01 -1.554235695823154018e+00
3.997594866291440119e-02 2.246162049808996808e-01 1.518785379652255185e-01 2.614554041950544194e-01 -4.734055472115061391e+00
4.119097710531584300e-02 3.620714354112791744e-01 6.028223494460134280e-01 6.077800198596000625e-01 -8.050218873508081074e+00
9.777640360276127277e-03 3.939427538917629756e-01 4.767425626532464378e-01 6.327357571949595583e-01 -5.923467550719928809e+00
3.225568078779594283e-01 4.893772364404833652e-01 6.410172118537471597e-01 9.749437293474370048e-01 -5.883519244107526802e+00
8.776046916525187536e-01 9.564507925927179244e-01 6.635143941917701627e-01 8.052899396156674161e-01 -2.700663780264138225e+00
2.497294948694270822e-01 9.781268933735037807e-01 8.191407376629342707e-01 8.397838880429072672e-01 -9.780422698513570268e+00
8.354751568528675509e-01 9.667361696709498853e-01 2.196293227144980598e-01 9.648784229284478320e-01 -6.037605583943008725e-01
5.406847817213414897e-01 9.796518604890890325e-01 1.044791066846075811e-01 6.500933199930315487e-01 -3.325088583142434828e-01
3.792668477073372624e-01 9.573287795119245214e-01 3.948761033309725055e-01 5.511941734660166237e-01 -1.861129694636369791e+00
2.576892900585915358e-01 7.461632609701346341e-01 1.495647709704198136e-01 5.799886690024843583e-01 -1.117760294658909359e+00
6.174109540489979286e-01 9.542027828438411907e-01 2.834997521430223100e-01 8.754099408484931066e-01 -1.761384454837031655e-01
9.127066717385254879e-01 9.504353836167559466e-01 4.928363637773847811e-02 1.895595041835530514e-01 -1.624152077719623222e+00
4.471033454911574334e-02 2.607709894792959449e-01 1.699556066329782344e-01 9.464236174620220821e-01 -5.048593562960535408e+00
9.236831041865989009e-03 4.813046034827864195e-01 3.366309802651112348e-01 6.462179036044295444e-01 -3.877592713539948832e+00
1.941248272129234842e-01 6.355567071174518246e-01 3.558351901970725484e-01 7.784088201710077648e-01 -2.127155879423101581e+00
1.901726795620492794e-01 5.566116564490417584e-01 2.500610937330065980e-02 3.804212382868353282e-01 -1.627832739975852760e+00
4.233772839350154471e-01 5.164405811425050175e-01 4.675111186993458623e-01 7.459094597539576155e-01 -1.720387332601022834e+00
4.003475130938838888e-01 6.869217205523973080e-01 3.661056272478502294e-01 4.039382896335689810e-01 -1.417200023238651241e+00
1.249159571288612769e-01 8.803591072163071685e-01 1.517982185774513493e-02 9.320311243067189722e-01 -3.696720021094131781e+00
2.862925241438159518e-01 6.831592832047093111e-01 4.701183123049442747e-01 8.178045730306592320e-01 -2.505828649067753489e+00
